,ID,ParentID,Timestamp,Username,Comment,LikeCount,ReplyCount,Date,Comment_clean,Comment_size,Sentiment,Confidence
1008,UgxRiRoXBzbhV19FQzR4AaABAg,,2024-05-17T16:59:18Z,@Haidar25-j7c,"Terus musik liriknya itu sante bngt
Klo JKT versy dulu pas waktu gue masih kecil itu liriknya cepet bngt jadi gue gk hafal",4,0,2024-05-17T16:59:18Z,Terus musik liriknya itu sante bngt Klo JKT versy dulu pas waktu gue masih kecil itu liriknya cepet bngt jadi gue gk hafal,122,negative,0.9111589789390564
1009,UgxEGtWrjBHMJ-5tNGV4AaABAg,,2024-05-17T16:58:15Z,@Haidar25-j7c,Namanya juga vidio clip pasti kompak walaupun pakaian nya terbuka gitu atau yg tubuh nya terlihat tpi bagiku kalian semua GOOD JOB deh pokoknya😊😊,4,0,2024-05-17T16:58:15Z,Namanya juga vidio clip pasti kompak walaupun pakaian nya terbuka gitu atau yg tubuh nya terlihat tpi bagiku kalian semua GOOD JOB deh pokoknya,145,positive,0.9949423670768738
1011,Ugyu9yzS4jv7_T7LHXJ4AaABAg,,2024-05-17T06:21:09Z,@ShiAqih,"Sekeren ini emng hasil arrangements aokuri di oshibe smpe bnk pun izin untuk nampilin di konser mereka, 🎉🎉",4,0,2024-05-17T06:21:09Z,"Sekeren ini emng hasil arrangements aokuri di oshibe smpe bnk pun izin untuk nampilin di konser mereka,",106,neutral,0.7838713526725769
1040,UgzZR4JNOr4ArjO3cvx4AaABAg,,2024-05-10T13:27:28Z,@user-ff3fo1ol9,Astagfirullah alajim freya jangan gitu ya marsha itu Kristen ya jangan aneh aneh😊,4,0,2024-05-10T13:27:28Z,Astagfirullah alajim freya jangan gitu ya marsha itu Kristen ya jangan aneh aneh,81,negative,0.9978317618370056
1127,UgwdYdTVhaCttkmDFAZ4AaABAg,,2024-04-28T17:07:22Z,@keiralionel,ashel istriable bgt imejnya disini,4,0,2024-04-28T17:07:22Z,ashel istriable bgt imejnya disini,34,positive,0.9937617182731628
1128,UgxW_qzbDzlv9mvH9Fh4AaABAg,,2024-04-28T15:24:42Z,@JKT48_CHENNEL,Guys ini lagu agak dewasa kata Freya 😊,4,0,2024-04-28T15:24:42Z,Guys ini lagu agak dewasa kata Freya,38,negative,0.9714005589485168
1161,UgwctrO0VjJqqbPgkWp4AaABAg,,2024-04-28T12:07:30Z,@728micchi_naniwadanshi,3:35,4,0,2024-04-28T12:07:30Z,3:35,4,neutral,0.7802718281745911
1240,Ugxal8kX0C4sRDRKEX14AaABAg,,2024-04-15T02:20:32Z,@Y4NGLlATSEM0GAMATl,Gass 5.1jt views,4,0,2024-04-15T02:20:32Z,Gass 5.1jt views,16,neutral,0.9767964482307434
1289,Ugz5XCsBYh7580OF-ER4AaABAg,,2024-04-09T16:39:00Z,@ilynxyla,Oshibe gak sih🤔🤔,4,0,2024-04-09T16:39:00Z,Oshibe gak sih,16,negative,0.6000300049781799
1364,Ugz9mkWXEQmaW1Oq70V4AaABAg,,2024-03-26T22:38:50Z,@ShifaShifa-k3m,Sumpah keren banget 🤩🤩,4,0,2024-03-26T22:38:50Z,Sumpah keren banget,22,positive,0.9972532391548157
1650,UgzZXgN5rw9WZo-yB5x4AaABAg,,2024-02-05T14:16:41Z,@macelodonch7470,Stop jangan kaitkan dengan orang yg belok 'LGBT' dengan JKT 48 😢,4,0,2024-02-05T14:16:41Z,Stop jangan kaitkan dengan orang yg belok 'LGBT' dengan JKT 48,64,negative,0.9786553382873535
1653,UgywntB1m4boHMxz9lR4AaABAg,,2024-02-04T23:00:24Z,@SHANI_OSHI25,"Pasti ada yang mikir kalo adegan ciuman nya itu ciuman beneran, apalagi para pascol yang otak nya mesum. Semoga JKT48 semakin sukses",4,0,2024-02-04T23:01:13Z,"Pasti ada yang mikir kalo adegan ciuman nya itu ciuman beneran, apalagi para pascol yang otak nya mesum. Semoga JKT48 semakin sukses",132,positive,0.5260393023490906
1713,UgxluRCEm0Vtebt0NM94AaABAg,,2024-01-25T07:30:10Z,@Ultrapediaofficial,"Candu banget ama ni lagu, konsepnya keren! Maju terus JKT48",4,0,2024-01-25T07:30:10Z,"Candu banget ama ni lagu, konsepnya keren! Maju terus JKT48",59,positive,0.9943580031394958
2097,UgwBBqP1k2wZthUXnJt4AaABAg,,2023-12-18T21:00:22Z,@Ren_ibn2508,Keren loh d bawain di anniversary 12 JKT48. Mantapp 👌,4,0,2023-12-18T21:00:22Z,Keren loh d bawain di anniversary 12 JKT48. Mantapp,53,positive,0.9956049919128418
2137,UgwVb5qwUrWwr7CPv-Z4AaABAg,,2023-12-16T16:19:25Z,@TCLwandouyou,"Akhirnya ada versi bahasa indonya. Tetap streaming ya guys🎉







Aku nonton lagi  pada 15 desember 2O23,  selamat gugur, mari beat  sampai 100 jeti",4,0,2023-12-16T16:19:25Z,"Akhirnya ada versi bahasa indonya. Tetap streaming ya guys Aku nonton lagi pada 15 desember 2O23, selamat gugur, mari beat sampai 100 jeti",157,neutral,0.8207005858421326
2277,UgwlmGJOgraoZ_m9ofZ4AaABAg,,2023-11-10T00:21:18Z,@Agus_prasetyo24,"Lagunya candu, damn",4,0,2023-11-10T00:21:18Z,"Lagunya candu, damn",19,positive,0.9845544695854187
2297,UgxAT4VxzF0cxDNJ8sJ4AaABAg,,2023-11-06T23:26:34Z,@shin_arman,"Anyhow, decision yang bagus dari JOT, berani bawa JKT48 ke era yang lebih dewasa, karena emang gak bisa dipungkiri, selera pasar musik juga cenderung mengarah ke tema, melodi, dan aransemen yang lebih dewasa, dan tidak terlalu saklek dengan aransemen dari grup pusat.. Sejauh ini lagu ini and rhapsodi, dari penilaian pribadiku, aransemen nya paling memuaskan telinga lokal indonesia..",4,0,2023-11-06T23:26:34Z,"Anyhow, decision yang bagus dari JOT, berani bawa JKT48 ke era yang lebih dewasa, karena emang gak bisa dipungkiri, selera pasar musik juga cenderung mengarah ke tema, melodi, dan aransemen yang lebih dewasa, dan tidak terlalu saklek dengan aransemen dari grup pusat.. Sejauh ini lagu ini and rhapsodi, dari penilaian pribadiku, aransemen nya paling memuaskan telinga lokal indonesia..",385,positive,0.9969825148582458
2300,Ugz1ez4yjXNtQ79gWsR4AaABAg,,2023-11-05T20:44:56Z,@herdianacountesa,aduh FREYAAAA😢😢😢😢😢,4,0,2023-11-05T20:44:56Z,aduh FREYAAAA,18,positive,0.5011212825775146
2346,Ugz-bmxuy9_grWCLMEd4AaABAg,,2023-10-29T11:58:24Z,@noahahmad5935,"Part Freya candu banget.
29 Oktober 2023",4,0,2023-10-30T10:53:30Z,Part Freya candu banget. 29 Oktober 2023,40,negative,0.3901803493499756
2904,Ugw9q7maUy1uzkPzLR54AaABAg,,2023-08-21T14:27:22Z,@encyputri802.,"21 Agustus 2023









Musik spesial hari kemerdekaan part 5 let's go 😂 sama seperti lagu JKT48 new era MV lagu terbaik untukmu",4,0,2023-08-21T14:27:22Z,21 Agustus 2023 Musik spesial hari kemerdekaan part 5 let's go sama seperti lagu JKT48 new era MV lagu terbaik untukmu,129,neutral,0.6335725784301758
3046,UgyghAIy6gUzlqGwI854AaABAg,,2023-08-03T11:39:08Z,@encyputri802.,"3 Agustus 2023








Hari baru tetap stay dirumah streaming MP3 audio JKT48 new era MV lagu kesayangan 😂 besok animasi kartun",4,0,2023-08-03T11:39:08Z,3 Agustus 2023 Hari baru tetap stay dirumah streaming MP3 audio JKT48 new era MV lagu kesayangan besok animasi kartun,127,neutral,0.987196683883667
3185,UgyAICF1EaNyOP-jDLR4AaABAg,,2023-07-23T04:52:18Z,@aridwifalera,"Udh tau jkt48 dari dulu,tapi baru nge fans skrg maaf ya ini gara gara si zee jadi nge fans jkt48,dan lagu ini enak banget apalagi di menit 4:29 musik dan video nya candu bgt🫶🏻😍",4,0,2023-07-23T04:53:19Z,"Udh tau jkt48 dari dulu,tapi baru nge fans skrg maaf ya ini gara gara si zee jadi nge fans jkt48,dan lagu ini enak banget apalagi di menit 4:29 musik dan video nya candu bgt",176,positive,0.9972363114356995
3203,UgwkT_0sawxprwK4K-B4AaABAg,,2023-07-22T00:53:35Z,@marshaoshi3489,Udh mau 2jt,4,0,2023-07-22T00:53:35Z,Udh mau 2jt,11,neutral,0.6997879147529602
3218,UgzGOXKjOwMxgAlP3YZ4AaABAg,,2023-07-20T03:20:25Z,@Fizichy,Keren banget 🔥,4,0,2023-07-20T03:20:25Z,Keren banget,14,positive,0.997103750705719
3224,UgyLCWuu3ybj1AfSzCZ4AaABAg,,2023-07-19T06:36:26Z,@vellayulitsa5745,Mimisan aku nonton ini gaess,4,0,2023-07-19T06:36:26Z,Mimisan aku nonton ini gaess,28,negative,0.9943866729736328
3248,UgwWUH-UWf7VtAtnNhp4AaABAg,,2023-07-17T04:57:18Z,@zxtryyKT,2:44 candu parahhh,4,0,2023-07-17T04:57:18Z,2:44 candu parahhh,18,negative,0.9963042736053467
3404,Ugw6cnY8ONmyeNU9YFt4AaABAg,,2023-06-30T09:05:00Z,@encyputri802.,"30 Juni 2023












Spesial musik idul Adha qurban yuk 😂 selamat datang di blog ini streaming MP3 JKT48 new era MV lagu terbaik",4,0,2023-06-30T09:05:00Z,30 Juni 2023 Spesial musik idul Adha qurban yuk selamat datang di blog ini streaming MP3 JKT48 new era MV lagu terbaik,132,neutral,0.8203549981117249
3453,UgyaSQwj7-5q1EG68Tp4AaABAg,,2023-06-24T06:47:41Z,@channelnyagaadaapaapa5211,Cantik-cantik coy😭😍,4,0,2023-06-24T06:47:41Z,Cantik-cantik coy,19,positive,0.9954015016555786
3505,UgydtnQHE3wDJPDr9ph4AaABAg,,2023-06-18T17:20:55Z,@QAZPO_21,"improve rupanya... keren banget, bagian percakapan di ganti tarian seksi, hampir menganga saya, akhirnya tutup mata, pusing liatnya.. Pufff",4,0,2023-06-19T14:53:34Z,"improve rupanya... keren banget, bagian percakapan di ganti tarian seksi, hampir menganga saya, akhirnya tutup mata, pusing liatnya.. Pufff",139,negative,0.969523012638092
3529,Ugwa3seDCb6CWAxGwC54AaABAg,,2023-06-17T04:02:38Z,@ereinaldy20,"keren,, tpi jangan kelewat batas ya,, jgn sampe LGBT hadir di antara kalian wkwwkwk gua udah ngeri sama KPOP mulai banyak LGBT an. jaman sekarang udah edan.. jgn aneh"" ya wkwkwk",4,0,2023-06-17T04:02:38Z,"keren,, tpi jangan kelewat batas ya,, jgn sampe LGBT hadir di antara kalian wkwwkwk gua udah ngeri sama KPOP mulai banyak LGBT an. jaman sekarang udah edan.. jgn aneh"" ya wkwkwk",177,negative,0.9954729676246643
3577,Ugz65LF9FkVuQIvjLl54AaABAg,,2023-06-11T14:18:49Z,@lalisamanobal144,Marsha 😭😭,4,0,2023-06-11T14:18:49Z,Marsha,9,neutral,0.7782905697822571
3578,UgyeulJ1nSj3R5ThmXp4AaABAg,,2023-06-11T13:53:50Z,@kaneki2962,"butuh iq lebih buat memahami isi lagu san spv ini, krna iq rendah bakal kemakan opini org lain yg belum tentu benar😂😊",4,0,2023-06-11T13:53:50Z,"butuh iq lebih buat memahami isi lagu san spv ini, krna iq rendah bakal kemakan opini org lain yg belum tentu benar",117,negative,0.6906868815422058
3791,UgyuuxogSIhvLSNjSGp4AaABAg,,2023-05-24T16:06:50Z,@leviathankinnie7721,BRUH IDK WHAT THEIR SAYING BUT THIS SONG IS SO GOOD,4,0,2023-05-24T16:06:50Z,BRUH IDK WHAT THEIR SAYING BUT THIS SONG IS SO GOOD,51,positive,0.8549286723136902
3798,Ugyqu86TDvKkpwTc8kt4AaABAg,,2023-05-23T15:49:59Z,@rafadyid8243,KERENN!,4,0,2023-05-23T15:49:59Z,KERENN!,7,positive,0.9934558272361755
3912,UgwuujLUmjVV1yiRhoZ4AaABAg,,2023-05-15T05:13:19Z,@souta445,Freya😭😭,4,0,2023-05-15T05:13:19Z,Freya,7,positive,0.7639661431312561
3918,UgyPLtQP2OUbx37aBAh4AaABAg,,2023-05-14T14:03:53Z,@regi7508,Kombo Freya dan Katharina 😆,4,0,2023-05-14T14:03:53Z,Kombo Freya dan Katharina,27,neutral,0.9931930899620056
3938,UgwGScNJ60UEbeUfqlF4AaABAg,,2023-05-14T00:33:03Z,@ujirihat1094,gak bosen denger teruss ni lagu,4,0,2023-05-14T00:33:03Z,gak bosen denger teruss ni lagu,31,positive,0.9922864437103271
3992,UgzJZ90P8SD06ZQqi_F4AaABAg,,2023-05-10T02:33:25Z,@yesicatamara3285,emang mantap aransemennya sih❤,4,0,2023-05-10T02:33:25Z,emang mantap aransemennya sih,30,positive,0.9962158799171448
4113,UgwOwMtkKLokFp3gDul4AaABAg,,2023-05-04T14:37:51Z,@wildanio938,Keren lagu jkt semakin bagus bagus,4,0,2023-05-04T14:37:51Z,Keren lagu jkt semakin bagus bagus,34,positive,0.9943899512290955
4141,Ugw2m7QprRvVfXcTZlh4AaABAg,,2023-05-02T06:47:52Z,@fatimahtriwikyulianti9529,"Setelah dihayati liriknya, ini seperti perjalanan anak gadis yang terjerumus pergaulan bebas, awalnya dia polos, namun teman yang toksik berupaya menjeratnya dengan bersikap manis dan lembut mengenalkan hal-hal diluar batas, karya ini membuat kita harus lebih berhati-hati dalam memilih lingkungan.",4,0,2023-05-02T06:47:52Z,"Setelah dihayati liriknya, ini seperti perjalanan anak gadis yang terjerumus pergaulan bebas, awalnya dia polos, namun teman yang toksik berupaya menjeratnya dengan bersikap manis dan lembut mengenalkan hal-hal diluar batas, karya ini membuat kita harus lebih berhati-hati dalam memilih lingkungan.",298,positive,0.9263845086097717
4185,UgwpmMyPOZeyhtjxJAJ4AaABAg,,2023-04-30T19:15:10Z,@MuhammadRiski-um2dd,Freyaa ak padamuu,4,0,2023-04-30T19:15:10Z,Freyaa ak padamuu,17,positive,0.9419224858283997
4203,Ugzh4pIG1t4Yoi0EgwB4AaABAg,,2023-04-29T14:40:55Z,@NetatowNewEra-in3sv,aku mendukung,4,0,2023-04-29T14:40:55Z,aku mendukung,13,positive,0.989446222782135
4228,UgyNK0ljrsSY4SuvTs14AaABAg,,2023-04-29T00:44:38Z,@dionsetiawan8798,Lagunya ada nuansa game adventure yang pas misi di area yang konsepnya negri 1001 malam,4,0,2023-04-29T00:44:38Z,Lagunya ada nuansa game adventure yang pas misi di area yang konsepnya negri 1001 malam,87,positive,0.994562566280365
4232,UgyGCKUzprEwQpL4mDZ4AaABAg,,2023-04-28T18:44:10Z,@vannesfransisco5142,tidak lupa buat streaming,4,0,2023-04-28T18:44:10Z,tidak lupa buat streaming,25,neutral,0.9780985116958618
4236,UgwtanV7IcJntH0W2P14AaABAg,,2023-04-28T14:04:31Z,@Zee_Notagirl,Gege,4,0,2023-04-28T14:04:31Z,Gege,4,negative,0.9871566891670227
4249,Ugw3FQ4J5f1NxPdgOa14AaABAg,,2023-04-28T08:08:05Z,@encyputri802.,"28 April 2023










Selamat hari raya idul Fitri part 7 end 😂 selamat menikmati fasilitas streaming MP3 audio JKT48 new era MV video keren banget",4,0,2023-04-28T08:08:05Z,28 April 2023 Selamat hari raya idul Fitri part 7 end selamat menikmati fasilitas streaming MP3 audio JKT48 new era MV video keren banget,149,positive,0.9849336743354797
4258,UgzTahrRK7C9K9KwKNp4AaABAg,,2023-04-28T05:01:03Z,@farhanfikri390,keren ni 1.2m,4,0,2023-04-28T05:01:03Z,keren ni 1.2m,13,positive,0.9928977489471436
4259,UgxtI5LBMV1HhVrtcjR4AaABAg,,2023-04-28T04:18:04Z,@nnnnn2160,Didengerin pake earphone mantep bener apalagi part belly dance,4,0,2023-04-28T04:18:04Z,Didengerin pake earphone mantep bener apalagi part belly dance,62,positive,0.9947662353515625
4301,Ugz2uH8anc0InE4LC1J4AaABAg,,2023-04-27T04:27:04Z,@michaelbenedict1313,ahhh cantik banget pengen di cium,4,0,2023-04-27T04:27:04Z,ahhh cantik banget pengen di cium,33,positive,0.9913539290428162
4306,UgxvjSE-VpsaVv87gVZ4AaABAg,,2023-04-26T15:35:16Z,@shugeemilan630,Suka aransemennya,4,0,2023-04-26T15:35:16Z,Suka aransemennya,17,positive,0.9898143410682678
4313,UgztXF1pWz1FsmQ1GFZ4AaABAg,,2023-04-26T08:09:57Z,@helenamariane3935,"Jantungku ngak aman ini🥵🥵
Kerennn bgttttttt🎉🎉",4,0,2023-04-26T08:09:57Z,Jantungku ngak aman ini Kerennn bgttttttt,45,negative,0.9767425656318665
4335,UgynWOaU8K6FZv2Kw0t4AaABAg,,2023-04-26T00:36:57Z,@AfterViewMinutes,"Di beberapa gerakan rada sedikit kaku, but good job 👍",4,0,2023-04-26T00:36:57Z,"Di beberapa gerakan rada sedikit kaku, but good job",53,negative,0.5914396047592163
4352,UgzTMCAPezmsAS9CDMh4AaABAg,,2023-04-25T14:30:55Z,@GamerGT,kemaren liat masi 980k tiba2 1jt gg,4,0,2023-04-25T14:30:55Z,kemaren liat masi 980k tiba2 1jt gg,35,neutral,0.6010828018188477
4362,UgykNQPehjUjw7czfQ54AaABAg,,2023-04-25T08:47:50Z,@brotodanu,bentar lgi 1jt subs,4,0,2023-04-25T08:47:50Z,bentar lgi 1jt subs,19,neutral,0.7873441576957703
4364,UgzdWx-h3vpfp0QaGpN4AaABAg,,2023-04-25T08:14:09Z,@abiabbi8965,Agak ngeri ² sedap,4,0,2023-04-25T08:14:09Z,Agak ngeri sedap,18,negative,0.9705885052680969
4404,UgzQvmiPVDlaq-3wPUB4AaABAg,,2023-04-24T01:20:22Z,@seeesshhbro,1234k views,4,0,2023-04-24T01:20:22Z,1234k views,11,neutral,0.9353615641593933
4409,Ugx3ZqeGN7nJeLyX4BJ4AaABAg,,2023-04-23T14:41:08Z,@asevkresnawan372,"Lagu ini terlalu tinggi makna simboliknya bagi penggemarnya, sehingga dampaknya muncul interpretasi  liar negatif yang menyebar di kalangan netizen, karya ini sangat bagus namun bisa dikatakan tidak aman untuk para penggemar",4,0,2023-04-23T14:41:08Z,"Lagu ini terlalu tinggi makna simboliknya bagi penggemarnya, sehingga dampaknya muncul interpretasi liar negatif yang menyebar di kalangan netizen, karya ini sangat bagus namun bisa dikatakan tidak aman untuk para penggemar",224,negative,0.9879896640777588
4425,UgxZ0pQ0TBiyE6b9bOZ4AaABAg,,2023-04-23T06:02:13Z,@rizki_550,Freya 😍,4,0,2023-04-23T06:02:13Z,Freya,7,positive,0.7639661431312561
4523,UgzSry_PN85C_yLdKVx4AaABAg,,2023-04-18T23:40:39Z,@samudradimatteo2447,8k menuju 1M subscriber,4,0,2023-04-18T23:40:39Z,8k menuju 1M subscriber,23,neutral,0.9972021579742432
4552,Ugw637RJiQWVzFSLoNp4AaABAg,,2023-04-18T02:54:07Z,@seoujunhan31,Go go go... 9k lagi udh 1 juta subs.,4,0,2023-04-18T02:54:07Z,Go go go... 9k lagi udh 1 juta subs.,36,neutral,0.6224693059921265
4564,Ugy9SlIaDo_Zpjas9ll4AaABAg,,2023-04-17T19:23:42Z,@Blacklistboo,Oleng dah ke freyaaaa,4,0,2023-04-17T19:23:42Z,Oleng dah ke freyaaaa,21,negative,0.9892184138298035
4568,Ugw1i-LRlP_BGQDO7Mx4AaABAg,,2023-04-17T15:03:57Z,@ItsMe-jx8ls,bikin MV nya freya dong min,4,0,2023-04-17T15:03:57Z,bikin MV nya freya dong min,27,neutral,0.8000322580337524
4572,UgxPgJo_eUNGOEweYvd4AaABAg,,2023-04-17T13:04:23Z,@ompong1246,No 1,4,0,2023-04-17T13:04:23Z,No 1,4,positive,0.6677929759025574
4643,Ugwkgta6v8xVhcKa5nh4AaABAg,,2023-04-14T03:17:28Z,@encyputri802.,"14 April 2023










Puasa ramadhan part 23 safari Ramadhan best 😂 sama seperti lagu JKT48 new era MV lagu kehidupan sehari-hari",4,0,2023-04-14T03:17:28Z,14 April 2023 Puasa ramadhan part 23 safari Ramadhan best sama seperti lagu JKT48 new era MV lagu kehidupan sehari-hari,131,neutral,0.7929168343544006
4692,UgyAenbDR4kEjwrHJbJ4AaABAg,,2023-04-13T08:34:47Z,@Xiedonghua,Freyakuh❤,4,0,2023-04-13T08:34:47Z,Freyakuh,9,positive,0.951196014881134
4693,UgzFrMbu7q-5heT1z514AaABAg,,2023-04-13T07:02:42Z,@encyputri802.,"13 April 2023










Puasa ramadhan part 22 safari Ramadhan begins 😂 sama seperti lagu JKT48 new era MV bikin mood naik lagi",4,0,2023-04-13T07:02:42Z,13 April 2023 Puasa ramadhan part 22 safari Ramadhan begins sama seperti lagu JKT48 new era MV bikin mood naik lagi,127,positive,0.9334218502044678
4694,UgyBJjjLNgVOSzQurDJ4AaABAg,,2023-04-13T06:57:14Z,@badutgrimmjow46,Ppp,4,0,2023-04-13T06:57:14Z,Ppp,3,neutral,0.8921105861663818
4728,UgymL2wD8kYLnhw8_Mh4AaABAg,,2023-04-11T17:08:40Z,@f00febbyy63,1,4,0,2023-04-11T17:08:40Z,1,1,positive,0.6321383118629456
4768,Ugx83UDtye_d28B179V4AaABAg,,2023-04-10T10:38:47Z,@Peraya_Lertprasert,60 k+ likes,4,0,2023-04-10T10:38:47Z,60 k+ likes,11,neutral,0.9935528039932251
4785,Ugx4mIf627dduwzgRFd4AaABAg,,2023-04-10T00:35:07Z,@RazkaBintangF,GILS 1M VIEW,4,0,2023-04-10T00:35:07Z,GILS 1M VIEW,12,positive,0.7378528714179993
4927,Ugw_5C4DgmG-wzPKsrF4AaABAg,,2023-04-07T20:25:51Z,@hunterinspace5462,gas 2 juta nyusul cara ceroboh mencinta ges,4,0,2023-04-07T20:25:51Z,gas 2 juta nyusul cara ceroboh mencinta ges,43,negative,0.9641135334968567
4940,UgzUyXOQ-b4fndxIVWp4AaABAg,,2023-04-07T05:21:25Z,@encyputri802.,"7  April 2023






Puasa ramadhan part 16 safari Ramadhan keren 😂 sama seperti lagu JKT48 new era MV lagu terkeren videonya",4,0,2023-04-07T05:21:46Z,7 April 2023 Puasa ramadhan part 16 safari Ramadhan keren sama seperti lagu JKT48 new era MV lagu terkeren videonya,124,positive,0.9706923961639404
4943,UgwFHilV8uTGHdKQXTJ4AaABAg,,2023-04-06T21:10:41Z,@anggiarakimyaa3485,KEREENN BANGETTT😚,4,0,2023-04-06T21:10:41Z,KEREENN BANGETTT,17,positive,0.99375981092453
5036,UgyM6a81-l9kcD5e2Oh4AaABAg,,2023-04-04T04:21:48Z,@anandafadilla7543,Makin kesini makin keren aja nih,4,0,2023-04-04T04:21:48Z,Makin kesini makin keren aja nih,32,positive,0.9949727058410645
5038,UgwG05XqklWNmrCc79p4AaABAg,,2023-04-03T23:13:55Z,@payberr4550,Candu bener musik sama suaranya,4,0,2023-04-03T23:13:55Z,Candu bener musik sama suaranya,31,positive,0.9475376605987549
5039,UgzHmXTLG09VrlbBnyJ4AaABAg,,2023-04-03T20:53:50Z,@Peraya_Lertprasert,59 k+ like,4,0,2023-04-03T20:53:50Z,59 k+ like,10,neutral,0.994909942150116
5473,UgxobRev25ivXkUuiAx4AaABAg,,2023-03-28T12:33:17Z,@tEddyakabEpapatkutusmulyana,Cobak undang temen palsumu di arab saudi kasik aja namanya mkh48 berani lu jot?,4,0,2023-03-28T12:33:17Z,Cobak undang temen palsumu di arab saudi kasik aja namanya mkh48 berani lu jot?,79,negative,0.9892519116401672
5571,Ugwr2GtNAHn6Zzxhu0R4AaABAg,,2023-03-26T16:25:46Z,@mayasaragi158,"Kandang domba itu rumahNya, palungan hewan petiduranNya;
lahir dari Bunda Maria Pangeran Mahamulia.
Aku pun hendak ke Betlehem, supaya ‘ku melihatNya di tempat
yang hina dan rendah, Pangeran Mahamulia.",4,0,2023-03-26T16:25:46Z,"Kandang domba itu rumahNya, palungan hewan petiduranNya; lahir dari Bunda Maria Pangeran Mahamulia. Aku pun hendak ke Betlehem, supaya ku melihatNya di tempat yang hina dan rendah, Pangeran Mahamulia.",201,negative,0.9554437398910522
5786,Ugx1kIUeiKLDeuIRY9t4AaABAg,,2023-03-24T22:09:23Z,@rifqifh,pffttttttt.........,4,0,2023-03-24T22:09:23Z,pffttttttt.........,19,negative,0.9820250272750854
6209,Ugz9Sm86agcLq8mcqU14AaABAg,,2023-03-21T22:03:01Z,@Peraya_Lertprasert,Atin,4,0,2023-03-21T22:03:01Z,Atin,4,neutral,0.4378618001937866
6288,UgzmleRWQrMqeAublJB4AaABAg,,2023-03-21T09:53:36Z,@Peraya_Lertprasert,Aku rene meneh,4,0,2023-03-21T09:53:36Z,Aku rene meneh,14,negative,0.9914315938949585
6518,UgybMeOv2QlAIDJP6eR4AaABAg,,2023-03-20T08:01:32Z,@afifhidayat3742,Aceng woy wkwkwk,4,0,2023-03-20T08:01:32Z,Aceng woy wkwkwk,16,negative,0.9858361482620239
6548,UgwzU1HbdOjCadSXMv54AaABAg,,2023-03-20T07:46:04Z,@fahrisahputrasayangfiony,Teren,4,0,2023-03-20T07:46:04Z,Teren,5,negative,0.7514089941978455
6560,UgxVskS22em_NqN3cLd4AaABAg,,2023-03-20T07:11:52Z,@krystalsugarr,"Pertama bgt dgr lagu ini kek ost sailormon,,, trs lama kaya lagu ost ini https://youtu.be/-igpk9J9umI",4,0,2023-03-20T07:11:52Z,"Pertama bgt dgr lagu ini kek ost sailormon,,, trs lama kaya lagu ost ini https://youtu.be/-igpk9J9umI",101,neutral,0.969760537147522
6656,UgyqeqqmVY4BLT6pkXp4AaABAg,,2023-03-20T05:01:06Z,@bagusbadisetiadi7645,2:30 LOL,4,0,2023-03-20T05:01:40Z,2:30 LOL,8,negative,0.8122167587280273
6697,UgzSoOvQ2w-M6duzMsB4AaABAg,,2023-03-20T03:18:09Z,@annamaran8438,SNH48 sama LG mereka,4,0,2023-03-20T03:18:09Z,SNH48 sama LG mereka,20,neutral,0.9556249976158142
6885,UgzofRr5GIoqAklcD994AaABAg,,2023-03-19T12:34:33Z,@frushhtraveler,"Lohh, gw g halusinasi kan",4,0,2023-03-19T12:34:33Z,"Lohh, gw g halusinasi kan",25,negative,0.970521092414856
7077,UgwqqE1G89orAFYKFzh4AaABAg,,2023-03-18T18:19:36Z,@ilhamirvansyah4966,Mau puasa ya,4,0,2023-03-18T18:19:36Z,Mau puasa ya,12,positive,0.5084807276725769
