ID,Username,Comment,LikeCount,ReplyCount,Date,Comment_clean,Comment_clean_words,Sentiment_score,Sentiment
UgwQuprVlFGMAdLs7hV4AaABAg,@EvitaRahayu3296,kek liat iklan shopee,4,0,2023-03-17T01:57:16Z,kek liat iklan shopee,seperti lihat iklan shopee,1,positive
Ugx2Daunnt4KGe_3W_Z4AaABAg,@shafalunan5072,Keren plis🎉,4,0,2023-03-16T22:34:04Z,Keren plis,keren tolong,1,positive
Ugw3ECG1eS5NkHBjl0Z4AaABAg,@Blacklistboo,Pagi pagi streaming oshi☝️,4,0,2023-03-16T22:27:31Z,Pagi pagi streaming oshi,pagi pagi streaming oshi,0,neutral
Ugx9e_WkvWG9A1Ipv494AaABAg,@dimdim4229,"menurut ku yg awam, liriknya lebih ke ""dewasa""  soalnya dari koreografinya ada perubahan dri yang innocent girl (pake baju putih) ke naughty girl (baju merah) 🤔

Terus liat dari lagu aslinya ada percakapan yg bilang klw mereka adik-kakak. 🤔",4,0,2023-03-16T17:23:11Z,"menurut ku yg awam, liriknya lebih ke ""dewasa"" soalnya dari koreografinya ada perubahan dri yang innocent girl (pake baju putih) ke naughty girl (baju merah) Terus liat dari lagu aslinya ada percakapan yg bilang klw mereka adik-kakak.",yang awam liriknya dewasa koreografinya perubahan dari innocent girl pakai baju putih naughty girl baju merah lihat lagu aslinya percakapan yang bilang kalau adikkakak,1,positive
UgxGD9pxmur7t5DzpHx4AaABAg,@sadubdub,jot next kinjifuta 😆,4,0,2023-03-16T16:48:17Z,jot next kinjifuta,jot lanjut kinjifuta,0,neutral
UgyC8zSgiFuFfAFPUS14AaABAg,@Putri-qs2ys,Kerenn sih ini,4,0,2023-03-16T16:23:26Z,Kerenn sih ini,kerenn,0,neutral
UgzvwdevkmDxzgNnZ5V4AaABAg,@dahlanchai3239,Jkt48,4,0,2023-03-16T14:39:04Z,Jkt48,jkt48,0,neutral
UgzBS8uaNt5AhVZ4wtx4AaABAg,@BuddyNavUmji,Liat ini keinget MV Viviz yang rum pum pum..sama sama bagus ❤️😍,4,0,2023-03-16T14:37:36Z,Liat ini keinget MV Viviz yang rum pum pum..sama sama bagus,lihat keinget mv viviz rum pum pumsama bagus,1,positive
UgwFxO-3Y4PFUrnxizt4AaABAg,@nnnnn2160,Gw kaget waktu tau ini masuk instagram nya awkarin 😂,4,0,2023-03-16T14:10:24Z,Gw kaget waktu tau ini masuk instagram nya awkarin,saya kaget tahu masuk instagram awkarin,0,neutral
Ugz-uq-_o5pg4ScbvOt4AaABAg,@sidikferri9574,boom🔥🔥🔥,4,0,2023-03-16T13:46:43Z,boom,boom,0,neutral
Ugz9cgvnZx42Q7K4Zah4AaABAg,@ikhsanwdss,yok bisa 1 m,4,0,2023-03-16T13:25:49Z,yok bisa 1 m,yok,0,neutral
UgxP6YaTouiYcRTkqVd4AaABAg,@miltoncristo,asli keren,4,0,2023-03-16T13:17:50Z,asli keren,asli keren,2,positive
UgwTOa1RlCQUepoPzaF4AaABAg,@shafirakim2277,keren bangetttt,4,0,2023-03-16T10:38:47Z,keren bangetttt,keren banget,1,positive
UgzJ5ZLNEYF2LMPG5r54AaABAg,@mareeemar,Omg keren banget jekeytii😭❤,4,0,2023-03-16T09:29:33Z,Omg keren banget jekeytii,omg keren banget jekeytii,1,positive
Ugyb9eebUuViRlP0nw54AaABAg,@kuroketto,MARSHAAA KUUU TERNODAIII,4,0,2023-03-16T09:05:14Z,MARSHAAA KUUU TERNODAIII,marsha ku ternodai,0,neutral
Ugyarhuaz60ApKWhxyV4AaABAg,@ibr1897,Berasa vibe nya sailor moon,4,0,2023-03-16T07:08:43Z,Berasa vibe nya sailor moon,berasa vibe sailor moon,0,neutral
UgyQYUpSGmlceAUXC4J4AaABAg,@fangirljkt4880,waawww masih trending,4,0,2023-03-16T06:52:58Z,waawww masih trending,waaw trend,0,neutral
Ugw7Lg5zqRunvrpkj614AaABAg,@Peraya_Lertprasert,"47  K+ like
2 k dislike",4,0,2023-03-16T06:42:28Z,47 K+ like 2 k dislike,ke like ke dislike,0,neutral
UgyMLjFmQe1GE29WZ1V4AaABAg,@kimrayeong4948,"Aku pkir release lagu""kayak India gtu,krna dri mv dan properti nya😁",4,0,2023-03-16T06:11:04Z,"Aku pkir release lagu""kayak India gtu,krna dri mv dan properti nya",pkir release lagukayak india gtukrna dari mv properti,0,neutral
Ugz5-Nlwx3GDPQ87IZh4AaABAg,@GustiWicaksana,IDOL GROUP INDONESIA TER DEBEST,4,0,2023-03-16T06:01:53Z,IDOL GROUP INDONESIA TER DEBEST,idol group indonesia ter debest,0,neutral
UgwYmiWLI5Esv_vxbJN4AaABAg,@elladwikusuma4456,Gw sesek nafas nonton mv ini. Huhhh sukaaa bangeett,4,0,2023-03-16T06:01:15Z,Gw sesek nafas nonton mv ini. Huhhh sukaaa bangeett,saya sesek nafas nonton mv huh suka bangeett,0,neutral
UgyQFLS5RdwcCgyRe454AaABAg,@encyputri802.,"16 Maret 2023











Live in my home everyday studio streaming MP3 audio and video JKT48 MV nya new era 😘 so cute all member new era MV JKT48 one",4,0,2023-03-16T05:27:52Z,16 Maret 2023 Live in my home everyday studio streaming MP3 audio and video JKT48 MV nya new era so cute all member new era MV JKT48 one,maret live home everyday studio streaming mp audio video jkt48 mv new era cute member new era mv jkt48 one,2,positive
UgzpHGFh912SvbaGnm54AaABAg,@hgfyctcr6765,Kok nggak bisa nafas yaa waktu nonton ini,4,0,2023-03-16T03:41:38Z,Kok nggak bisa nafas yaa waktu nonton ini,tidak nafas nonton,-1,negative
UgwwYzrnwOzOrabAshh4AaABAg,@suryaambara1475,Oraa umum ❤,4,0,2023-03-16T03:01:43Z,Oraa umum,oraa,0,neutral
UgxSkrXFqcSDh6YP1nZ4AaABAg,@babysayang9759,suara freya bagus banget😭mulusss,4,0,2023-03-16T01:56:45Z,suara freya bagus bangetmulusss,suara freya bagus bangetmulus,1,positive
UgytWYs5FGcH4yJr1O54AaABAg,@nukakristian765,Cantik banget sih ahhh,4,0,2023-03-16T01:19:37Z,Cantik banget sih ahhh,cantik banget ah,1,positive
Ugy3ikYYgPV1QrC-SRZ4AaABAg,@unibon19,Jangan lupa sarapan oshibe sebelum berkegiatan,4,0,2023-03-16T00:54:27Z,Jangan lupa sarapan oshibe sebelum berkegiatan,lupa sarapan oshibe berkegiatan,-1,negative
UgwAameWTJL-t2ang7J4AaABAg,@flowiequen9597,Amazing JKT48,4,0,2023-03-16T00:49:21Z,Amazing JKT48,amazing jkt48,1,positive
UgxqF2PZT7VYr_o9ZCZ4AaABAg,@sanirosyad1028,"Tahun kemaren Kurumi
Tahun ini Oshibe
Tahun depan? Apakah Kondo Koso? Atau Seifuku ga? 😅👍",4,0,2023-03-15T22:40:09Z,Tahun kemaren Kurumi Tahun ini Oshibe Tahun depan? Apakah Kondo Koso? Atau Seifuku ga?,kemarin kurumi oshibe kondo koso seifuku,0,neutral
UgziIvCdXEdsSFJ9FoR4AaABAg,@arazyy,PARAHHH PARAH KRRENN BGDD!!😭😭😭,4,0,2023-03-15T21:12:49Z,PARAHHH PARAH KRRENN BGDD!!,parah parah krrenn bgdd,-2,negative
Ugx8jvz9mVCHEv1OkOZ4AaABAg,@guscephandr,Dalam rangka menyambut bulan suci Ramadhan,4,0,2023-03-15T17:26:55Z,Dalam rangka menyambut bulan suci Ramadhan,rangka menyambut suci ramadhan,2,positive
Ugy5M19ClE0IEWDnAOB4AaABAg,@mardiansah6216,Wei lagunya candu yaaa,4,0,2023-03-15T15:53:45Z,Wei lagunya candu yaaa,wei lagunya candu ya,0,neutral
UgyaEWLj9xNPj02gBht4AaABAg,@pendisaepul9375,Kereeennnnn,4,0,2023-03-15T15:52:58Z,Kereeennnnn,keren,1,positive
Ugxa1oLzWa0YiYCzXVR4AaABAg,@muhammadmitzalpratama7771,bagus ini temanya untuk launching Xiaomi edisi Ramadan 😂😂,4,0,2023-03-15T15:24:39Z,bagus ini temanya untuk launching Xiaomi edisi Ramadan,bagus temanya launching xiaomi edisi ramadan,1,positive
Ugw-jsd6A_bx3rNSbJp4AaABAg,@YussaqAliAzlamsyahid,KEREN POL KONSEPNYAA T___________T,4,0,2023-03-15T14:55:55Z,KEREN POL KONSEPNYAA T___________T,keren pol konsepnyaa tt,1,positive
UgyQGOt7RiJi1AwZtrh4AaABAg,@mialahmilah716,bisa lah 1jt subscribe,4,0,2023-03-15T14:55:30Z,bisa lah 1jt subscribe,jt subscribe,0,neutral
Ugw8w6K_3omy__1nXCh4AaABAg,@fahrisahputrasayangfiony,Sisca grd Weh 😀😀😀,4,0,2023-03-15T14:30:03Z,Sisca grd Weh,sisca grd weh,0,neutral
UgwiWAuqyBMhIqlE0UN4AaABAg,@luckygirl2674,Aku suka marsha sama freya disini,4,0,2023-03-15T13:49:20Z,Aku suka marsha sama freya disini,suka marsha freya,0,neutral
Ugy3Vas9jzHv9kxGa_t4AaABAg,@luckygirl2674,Marsya kamu cantik.,4,0,2023-03-15T13:48:37Z,Marsya kamu cantik.,marsya cantik,1,positive
UgzMpf8tkj1xBLT9ycJ4AaABAg,@arifrohmanwibowoubp9038,2 hari 500 K,4,0,2023-03-15T13:38:48Z,2 hari 500 K,ke,0,neutral
Ugz92syNsQJgY8miteB4AaABAg,@chaesoo.id_791,Semangatttt 1jt,4,0,2023-03-15T13:37:57Z,Semangatttt 1jt,semangat jt,1,positive
UgxJ3yia8uHN4AnCbLd4AaABAg,@Ren_ibn2508,Asyiiik 😍 wes akeh sng ndelok,4,0,2023-03-15T13:17:10Z,Asyiiik wes akeh sng ndelok,asyik wes akeh sng ndelok,1,positive
Ugyz9H-1FtTEv3i_vgZ4AaABAg,@agushardito5639,makin banyak yang subsribe ☺️ thanks lo ya 🤣,4,0,2023-03-15T13:15:36Z,makin banyak yang subsribe thanks lo ya,subsribe terima kasih kamu,1,positive
Ugy7EeCc7fVedP-Berh4AaABAg,@fajarsuryadi7369,JKT 48 baddie lokal eraaaa 💋💋💋💋💋,4,0,2023-03-15T13:14:44Z,JKT 48 baddie lokal eraaaa,jkt baddie lokal era,0,neutral
Ugzt35TEhibIPW6TW_54AaABAg,@ajisantika1_,JKT48 terbaik,4,0,2023-03-15T13:09:56Z,JKT48 terbaik,jkt48 terbaik,1,positive
UgwHhNRLHLRSV7diWTN4AaABAg,@ajisantika1_,Bener paling keren,4,0,2023-03-15T12:55:09Z,Bener paling keren,benar keren,2,positive
UgwyUxnQOI2Fglthdkh4AaABAg,@DixaSo,"USTADZ TENGOK DIE USTADZZ
kwjwjsgwhussggwkakn KEWRENNNN BANGETTTTTTTTT sampai tidak bisa ber Word word lagi akuuuuu",4,0,2023-03-15T12:51:57Z,USTADZ TENGOK DIE USTADZZ kwjwjsgwhussggwkakn KEWRENNNN BANGETTTTTTTTT sampai tidak bisa ber Word word lagi akuuuuu,ustadz menjenguk die ustadzz kwjwjsgwhussggwkakn kewren banget ber word word aku,0,neutral
UgzAgLbfLpjE4Nt0kC54AaABAg,@n4nk903,Ada yang streaming ga gaisss?,4,0,2023-03-15T12:35:32Z,Ada yang streaming ga gaisss?,streaming gais,0,neutral
UgyWrKn3pCrwgNaF25N4AaABAg,@pucoypicky-bt5pl,"Malam ini rahasia ya
Kamu tak boleh bilang siapa-siapa
Datang ke sini juga rahasia
Terus sekarang mau apa?
Ah, di cahaya bulan (Misterius)
Ah, awan menghiasi (Mengundang)
Ayo ke sini, apakah yang kau mau?
Ke taman bunga para gadis
Rasa madu adalah rahasianya
Ya (Ya)
Ini janji yang terlarang
Ketakutan (Juga was-was)
Terasa, 'kan? (Ya, terasa)
Permainan berbahaya
Tiba-tiba saling memandang
Kenapa? (Kenapa?)
Hanya terdiam saja, kah?
Tangan yang (Diulurkan)
Bersentuhan (Kita bagai)
Sari bunga dan kupu-kupu malam
Aku tak biasa punya rahasia
Nanti pasti 'kan dimarahi mama
Rahasia bukanlah masalah
Nikmati sajalah saat ini
Ah, bunga yang tak pernah (Aku lihat)
Ah, aromanya itu (Manisnya)
Jangan menggodaku, akan aku ajari
Di taman bunga para gadis
Cinta itu 'kan selalu immoral
Hei (Hei)
Bibir yang mulai mendekat
Tidak boleh (Ah, boleh lah)
Jangan ah (Ih, lucunya)
Kita telah melewati
Batasnya dan saling mencinta
Sudah (Sudah)
Nafas pun menjadi panjang
Panas sekali (Insting ini)
Menakutkan (Menyerahlah)
Sari bunga dan kupu-kupu malam
""Kalau dilihat orang bagaimana?""
""Ya udah, tunjukkan aja""
""Kamu cinta sama aku?""
""Hmm... gimana ya?""
""Ha, cinta enggak?""
""Ayo ke sini""
""Kakak!""
""Iya, iya, anak baik""
Rasa madu adalah rahasianya
Ya (Ya)
Ini janji yang terlarang
Ketakutan (Juga was-was)
Terasa, 'kan? (Ya, terasa)
Permainan berbahaya
Tiba-tiba saling memandang
Kenapa? (Kenapa?)
Hanya terdiam saja, kah?
Tangan yang (Diulurkan)
Bersentuhan (Kita bagai)
Sari bunga dan kupu-kupu malam",4,0,2023-03-15T12:32:40Z,"Malam ini rahasia ya Kamu tak boleh bilang siapa-siapa Datang ke sini juga rahasia Terus sekarang mau apa? Ah, di cahaya bulan (Misterius) Ah, awan menghiasi (Mengundang) Ayo ke sini, apakah yang kau mau? Ke taman bunga para gadis Rasa madu adalah rahasianya Ya (Ya) Ini janji yang terlarang Ketakutan (Juga was-was) Terasa, 'kan? (Ya, terasa) Permainan berbahaya Tiba-tiba saling memandang Kenapa? (Kenapa?) Hanya terdiam saja, kah? Tangan yang (Diulurkan) Bersentuhan (Kita bagai) Sari bunga dan kupu-kupu malam Aku tak biasa punya rahasia Nanti pasti 'kan dimarahi mama Rahasia bukanlah masalah Nikmati sajalah saat ini Ah, bunga yang tak pernah (Aku lihat) Ah, aromanya itu (Manisnya) Jangan menggodaku, akan aku ajari Di taman bunga para gadis Cinta itu 'kan selalu immoral Hei (Hei) Bibir yang mulai mendekat Tidak boleh (Ah, boleh lah) Jangan ah (Ih, lucunya) Kita telah melewati Batasnya dan saling mencinta Sudah (Sudah) Nafas pun menjadi panjang Panas sekali (Insting ini) Menakutkan (Menyerahlah) Sari bunga dan kupu-kupu malam ""Kalau dilihat orang bagaimana?"" ""Ya udah, tunjukkan aja"" ""Kamu cinta sama aku?"" ""Hmm... gimana ya?"" ""Ha, cinta enggak?"" ""Ayo ke sini"" ""Kakak!"" ""Iya, iya, anak baik"" Rasa madu adalah rahasianya Ya (Ya) Ini janji yang terlarang Ketakutan (Juga was-was) Terasa, 'kan? (Ya, terasa) Permainan berbahaya Tiba-tiba saling memandang Kenapa? (Kenapa?) Hanya terdiam saja, kah? Tangan yang (Diulurkan) Bersentuhan (Kita bagai) Sari bunga dan kupu-kupu malam",malam rahasia bilang siapasiapa rahasia ah cahaya misterius ah awan menghiasi mengundang ayo kamu taman bunga gadis madu rahasianya janji terlarang ketakutan waswas permainan berbahaya tibatiba memandang terdiam tangan diulurkan bersentuhan sari bunga kupukupu malam rahasia dimarahi mama rahasia nikmati ah bunga lihat ah aromanya manisnya menggodaku ajari taman bunga gadis cinta immoral hei hei bibir mendekat ah ah ih lucunya melewati batasnya mencinta nafas panas insting menakutkan menyerahlah sari bunga kupukupu malam orang sudah tunjukkan saja cinta hmm bagaimana tertawa cinta ayo kakak anak madu rahasianya janji terlarang ketakutan waswas permainan berbahaya tibatiba memandang terdiam tangan diulurkan bersentuhan sari bunga kupukupu malam,-3,negative
Ugy7vacUiNQRe3lxVDl4AaABAg,@hendrahermawan5080,Part paling bagus menit 3.38 👍🏻,4,0,2023-03-15T12:20:27Z,Part paling bagus menit 3.38,part bagus menit,1,positive
Ugxb7WfXRuuowdTIozZ4AaABAg,@chairulyunaz4829,BAHAYAAAA INI BAHAYAAA😱😱😱,4,0,2023-03-15T11:38:13Z,BAHAYAAAA INI BAHAYAAA,bahaya bahaya,-2,negative
UgyHtTUsP0gOHdeGbpl4AaABAg,@rokibtoha9245,1 hari setgah juta mantap,4,0,2023-03-15T11:37:14Z,1 hari setgah juta mantap,setgah juta mantap,0,neutral
UgymTgBKw41kASJkt414AaABAg,@jhonk04s,KEREN BANGET,4,0,2023-03-15T10:45:49Z,KEREN BANGET,keren banget,1,positive
UgzCw93Ya-Ual-gaZCR4AaABAg,@Malas1n,Konsepnya ajib banget . Dan lagunya jga enak. Walau agak nyeleneh mv-nya tapi bueh mntp,4,0,2023-03-15T10:00:19Z,Konsepnya ajib banget . Dan lagunya jga enak. Walau agak nyeleneh mv-nya tapi bueh mntp,konsepnya ajib banget lagunya juga enak nyeleneh mvnya bueh mntp,1,positive
Ugwa1XvPQwovAlqgDSp4AaABAg,@sihabmuhamad3971,macha sempurna,4,0,2023-03-15T09:52:51Z,macha sempurna,macha sempurna,1,positive
UgzGjzW6uclz1AE5HB94AaABAg,@sihabmuhamad3971,freyaa sadish,4,0,2023-03-15T09:44:25Z,freyaa sadish,freyaa sadish,0,neutral
UgwhDGNPy3RzTBX5ISd4AaABAg,@secretid639,"Seharusnya JKT48 emng udah harus pakai trend begini disamping sister 48 Lain nya udah lama perform dengan skinship lebih intim , bahkan ga sedikit mereka kiss di stage.
Trend skinship 48 fam emang harus nya JKT48 ikuti juga g sih ?
Tp kayaknya agensi JKT selama ini main aman, dan masih takut akan bagaimana tanggapan masyarakat untuk project yg vulgar yg seperti ini.
Tp dgn adanya gebrakan baru di JKT kek gini, sepertinya mereka juga akan mengejar trend2 48 sister lain nya yg belum di pakai di JKT sih menurut ku . Apalagi tanggapan2 netizen tentang ini bagus.
Iya g sih.. ada yg mau nambahin g?",4,0,2023-03-15T09:36:19Z,"Seharusnya JKT48 emng udah harus pakai trend begini disamping sister 48 Lain nya udah lama perform dengan skinship lebih intim , bahkan ga sedikit mereka kiss di stage. Trend skinship 48 fam emang harus nya JKT48 ikuti juga g sih ? Tp kayaknya agensi JKT selama ini main aman, dan masih takut akan bagaimana tanggapan masyarakat untuk project yg vulgar yg seperti ini. Tp dgn adanya gebrakan baru di JKT kek gini, sepertinya mereka juga akan mengejar trend2 48 sister lain nya yg belum di pakai di JKT sih menurut ku . Apalagi tanggapan2 netizen tentang ini bagus. Iya g sih.. ada yg mau nambahin g?",jkt48 memang sudah pakai trend disamping sister sudah perform skinship intim kiss stage trend skinship fam emang jkt48 ikuti g tapi kayaknya agensi jkt main aman takut tanggapan masyarakat project yang vulgar yang tapi dengan gebrakan jkt seperti gini mengejar trend sister yang pakai jkt tanggapan netizen bagus g yang nambahin g,2,positive
UgyiVlLdj7JanX3Xukh4AaABAg,@M31R10,Asli keren banget,4,0,2023-03-15T08:32:50Z,Asli keren banget,asli keren banget,2,positive
Ugxqi_LG_SEjbh0df3l4AaABAg,@aderickycn5925,Saat aku melihat ini SNH48 versi jeketi akhirnya ada benar benar mv teramat cantik😳😍,4,0,2023-03-15T08:22:12Z,Saat aku melihat ini SNH48 versi jeketi akhirnya ada benar benar mv teramat cantik,snh versi jeketi mv teramat cantik,0,neutral
Ugx1RbZdyRah-_CPZ9x4AaABAg,@hazraa,aduh macaa cakep bnerr♥️♥️,4,0,2023-03-15T08:11:52Z,aduh macaa cakep bnerr,aduh macaa cakep bnerr,0,neutral
UgySXmbcg5cVc2HNlaF4AaABAg,@jekeitizaka4627,"Trending Atas bawah sama EXO,
Mantappp.. .",4,0,2023-03-15T07:29:12Z,"Trending Atas bawah sama EXO, Mantappp.. .",trend exo mantap,0,neutral
Ugz5TA-xLsLnSGSPdkB4AaABAg,@dangdutcoldplow,new era gak ada obat ... gokilllll,4,0,2023-03-15T07:04:57Z,new era gak ada obat ... gokilllll,new era obat gokil,2,positive
Ugw6zUPckt-6gczo_6V4AaABAg,@enricouzumaki,"Keren, nonton berkali kali ga bosan bosan, keren habis",4,0,2023-03-15T06:45:10Z,"Keren, nonton berkali kali ga bosan bosan, keren habis",keren nonton berkali kali bosan bosan keren habis,1,positive
UgxPqBzQYzSUWcRLC4V4AaABAg,@uwuuwuh,marketing kali biar rame lagi hhh,4,0,2023-03-15T06:39:22Z,marketing kali biar rame lagi hhh,marketing kali biar ramai h,-1,negative
UgyOlFGb4KMY6StiAfB4AaABAg,@fauzy.prathama,Jkt48 era dewasa. Keren keluar dari zon aman 👍🏻,4,0,2023-03-15T06:32:27Z,Jkt48 era dewasa. Keren keluar dari zon aman,jkt48 era dewasa keren zon aman,3,positive
UgxB-RDJPTNI6_ooTmp4AaABAg,@hexa_moza,sumpaahh demiapapun JKT48 makin kereeennn aaaaaaaaa tinggal nunggu lagu² unrilis segera dirilis,4,0,2023-03-15T06:28:50Z,sumpaahh demiapapun JKT48 makin kereeennn aaaaaaaaa tinggal nunggu lagu unrilis segera dirilis,sumpaahh demiapapun jkt48 keren a tinggal nunggu lagu unrilis dirilis,2,positive
Ugxwjfmb-Br2UkuBvU54AaABAg,@miftakhulfitra-rp8cu,"Kerem bgtt jeketiiii, ga ada obat 😘😘",4,0,2023-03-15T06:21:00Z,"Kerem bgtt jeketiiii, ga ada obat",kerem banget jeketi obat,0,neutral
UgwhF_WKqcf16IsqeKN4AaABAg,@wahidwahid9982,"Kalo ada orang awam (non fans) komen yg ga enggak.

Mending bilang makasih aja udh mampir, percuma dijelasin mereka ga akan balik lagi.",4,0,2023-03-15T06:13:52Z,"Kalo ada orang awam (non fans) komen yg ga enggak. Mending bilang makasih aja udh mampir, percuma dijelasin mereka ga akan balik lagi.",kalau orang awam non fans komen yang lebih baik bilang terima kasih saja udh mampir dijelasin,2,positive
UgwMJ2CwHsrQAVE7Xr14AaABAg,@muldan_gunadi645,Apa Kabar FH? 😁,4,0,2023-03-15T05:46:03Z,Apa Kabar FH?,kabar fh,0,neutral
Ugz5BIYgnBp9-FY9CJZ4AaABAg,@gustiwicaksana1220,Image nya d8bangun serapi mungkin anjirrr...,4,0,2023-03-15T05:45:51Z,Image nya d8bangun serapi mungkin anjirrr...,image dbangun serapi anjir,0,neutral
UgyTcmHSgy_jBn2t30t4AaABAg,@jawhead-zi5rh,"WOW berita terhangat Uzumaki Naruto akan bersaing dalam pilpres 2024 
https://youtube.com/shorts/mHBP_N9NlmA?feature=share",4,0,2024-01-02T05:40:54Z,WOW berita terhangat Uzumaki Naruto akan bersaing dalam pilpres 2024 https://youtube.com/shorts/mHBP_N9NlmA?feature=share,wow berita terhangat uzumaki naruto bersaing pilpres,-1,negative
UgzJA12HV2IIVF9HLx54AaABAg,@rahmatsubroto1800,Yuk malam ini 500,4,0,2023-03-15T05:23:10Z,Yuk malam ini 500,yuk malam,0,neutral
UgzdUbPKF8rU7bBNQLt4AaABAg,@bagasadiwinsandi2162,Wedehh🔥,4,0,2023-03-15T05:01:25Z,Wedehh,wedehh,0,neutral
UgxT4QsSZvVKu91UL9l4AaABAg,@dimas4284,Jojoo,4,0,2023-03-15T04:44:04Z,Jojoo,jojoo,0,neutral
UgxQbrSjV5YCm9SWGx94AaABAg,@manekinproject2152,Wedeew serem juga yah adegan2nya mana mau masuk bulan Ramadhan lagi...,4,0,2023-03-15T04:41:03Z,Wedeew serem juga yah adegan2nya mana mau masuk bulan Ramadhan lagi...,wedeew serem yah adegannya masuk ramadhan,0,neutral
UgzbvL455ZAar-NOl7p4AaABAg,@greyson668,It's MUST BE TRENDING IN USA! TF,4,0,2023-03-15T04:36:55Z,It's MUST BE TRENDING IN USA! TF,must trend usa tf,0,neutral
Ugx7ygF8NqD1-0oGq5R4AaABAg,@w.s48__,Gass tross,4,0,2023-03-15T04:34:16Z,Gass tross,gass tross,0,neutral
Ugz52lWdtVxri_G0k0B4AaABAg,@greyson668,"I saw on weibo, this MV it's LIT! but in their country it's very controversial, make sense for conservative Country tho.",4,0,2023-03-15T04:33:45Z,"I saw on weibo, this MV it's LIT! but in their country it's very controversial, make sense for conservative Country tho.",saw weibo mv lit country controversial make sense conservative country tho,0,neutral
UgzQUE7IMbQgpDhlqzB4AaABAg,@fillahrk48,1jt subscriber bisa nihh,4,0,2023-03-15T04:33:29Z,1jt subscriber bisa nihh,jt subscriber nihh,0,neutral
Ugy0YI4pYDUvxF2TcXB4AaABAg,@eviseptiyani51,Jadi inget Shopee ramadan😭,4,0,2023-03-15T04:26:50Z,Jadi inget Shopee ramadan,inget shopee ramadan,0,neutral
Ugx5765qaa5mqDECTHp4AaABAg,@adriaansssyahhss,Ayooo wotaaa satukan kekuatannn,4,0,2023-03-15T04:26:50Z,Ayooo wotaaa satukan kekuatannn,ayo wota satukan kekuatan,0,neutral
UgyEOf4iwHUVkDARm694AaABAg,@IlhamSaputra-xh5kh,"Gilaaaaaa Trendinggg 5 , Congratttt!!!🥳🥳",4,0,2023-03-15T04:15:59Z,"Gilaaaaaa Trendinggg 5 , Congratttt!!!",gila trending congrat,-1,negative
UgxWTpIRisMGu1twp694AaABAg,@ahmadjaelaniadjei,Yu ah 1 juta hari ini,4,0,2023-03-15T04:13:41Z,Yu ah 1 juta hari ini,yu ah juta,0,neutral
Ugw3_rElov17cDnE20x4AaABAg,@danyshaputra7780,Kesini gegara tiktok,4,0,2023-03-15T04:02:07Z,Kesini gegara tiktok,kesini gegara tiktok,0,neutral
UgxTfhBB6vXMKybpK4h4AaABAg,@azrielrizky9119,MATCHAAAA,4,0,2023-03-15T03:58:34Z,MATCHAAAA,matcha,0,neutral
UgzgVIkXUSlTJHHItdh4AaABAg,@Peraya_Lertprasert,Balik lagi cuy,4,0,2023-03-15T03:47:00Z,Balik lagi cuy,cuy,0,neutral
UgyNszOYgankm9nh1lF4AaABAg,@azrinbadru7,asli tapi ini emang kerenn banget,4,0,2023-03-15T03:45:22Z,asli tapi ini emang kerenn banget,asli emang kerenn banget,1,positive
UgxX66HOADtTSmKVAr14AaABAg,@nurkholis6179,Anjay,4,0,2023-03-15T03:06:17Z,Anjay,anjay,0,neutral
Ugyx38ye-ZQ00Q0DxZp4AaABAg,@Picooooo,trending 1 coy,4,0,2023-03-15T03:05:00Z,trending 1 coy,trend coy,0,neutral
UgwdhxF6IgLZ6WELBn54AaABAg,@anginelandajagat6996,TRENDING 1 INDONESIA GILA,4,0,2023-03-15T02:47:16Z,TRENDING 1 INDONESIA GILA,trend indonesia gila,-1,negative
UgwHeQonJbrcNSPeDit4AaABAg,@ashaaayaaaa,trending 5 gessss😍😍😍😍,4,0,2023-03-15T02:43:29Z,trending 5 gessss,trend ges,0,neutral
