ID,Username,Comment,LikeCount,ReplyCount,Date,Comment_clean,Comment_size,Sentiment,Confidence,Comment_stem
UgzXleCn8wxWpp_UEwx4AaABAg,@mrvhaynard,"Gay.







Lanjutkan.",3,0,2023-03-24T11:54:39Z,Gay. Lanjutkan.,15,negative,0.9812442660331726,
Ugz-AlLfydjMCKtW1314AaABAg,@fajarsaputra8490,"RUNTAH REMIX Azmy Z ft imp id.🎶👇
https://youtu.be/lAIdX9Rv3Rk",3,0,2023-03-21T05:13:43Z,RUNTAH REMIX Azmy Z ft imp id. https://youtu.be/lAIdX9Rv3Rk,59,neutral,0.992934226989746,runtah remix azmy z ft imp
Ugx0RO83Ve9G7lo2o714AaABAg,@pioneer6124,Jkt48 habiebie ya mahbub,3,0,2023-03-21T01:53:57Z,Jkt48 habiebie ya mahbub,24,neutral,0.9875811338424684,jkt48 habiebie ya mahbub
UgzVl5okp-Jy1tM6NHd4AaABAg,@dwislm6361,Besok kinjireta futari yah min 😊,3,0,2023-03-19T00:30:52Z,Besok kinjireta futari yah min,30,neutral,0.9915952086448668,besok kinjireta futari yah min
UgxeuXdFFIahvBLjQ1B4AaABAg,@lolopeLOO,"Hai netijen2 yg koar2🌈., Gak semua dangdut itu roma irama lo gays!!!✌️",3,0,2023-03-18T21:02:28Z,"Hai netijen2 yg koar2., Gak semua dangdut itu roma irama lo gays!!!",67,negative,0.983230710029602,hai yg gak dangdut roma irama lo
UgzGDPxnKiZBwNH0X7p4AaABAg,@umniatulfadhilah4885,Candu.....,3,0,2023-03-18T16:31:33Z,Candu.....,10,negative,0.9451768398284912,
Ugw0OYrzw09lj8z0Z5Z4AaABAg,@farhanfikri390,keren,3,0,2023-03-18T15:59:43Z,keren,5,positive,0.9971580505371094,keren
Ugxkx8Oe1KPOnTHORyd4AaABAg,@mutakinzaenal7709,Waa ko gitu,3,0,2023-03-18T04:55:23Z,Waa ko gitu,11,negative,0.989299178123474,waa ko gitu
UgxKSQXTuBUQWiBjfIx4AaABAg,@farhanfikri390,wow,3,0,2023-03-18T04:18:02Z,wow,3,positive,0.993656039237976,wow
UgwTm3zj152b0fV6rqN4AaABAg,@sugengharianto657,test,3,0,2023-03-18T03:17:57Z,test,4,neutral,0.5298274755477905,test
Ugzm0a2mTuB5nsW9uCh4AaABAg,@adhiprasetyo-yb1mm,🐒aitakata,3,0,2023-03-18T01:29:04Z,aitakata,8,positive,0.585748016834259,aitakata
UgyMW_UpEkCxT6LmFH54AaABAg,@farhanfikri390,okayyyy,3,0,2023-03-17T14:20:02Z,okayyyy,7,positive,0.8467637896537781,okayyyy
UgzeHdGfSilU7-ph6U14AaABAg,@eternal6323,"Yang mau report video juga aneh, dari sisi youtube aja udah leftist😂",3,0,2023-03-17T11:50:48Z,"Yang mau report video juga aneh, dari sisi youtube aja udah leftist",67,negative,0.9902016520500184,report video sisi youtube aja udah leftist
Ugyk3Yqxn-wZoVX0zPF4AaABAg,@ajisantika1_,Paling keren sih,3,0,2023-03-17T10:37:59Z,Paling keren sih,16,positive,0.9974162578582764,keren sih
UgxcnAj5qxecb2IzC0d4AaABAg,@rahma5170,😮g bisa positif thinking plis😶,3,0,2023-03-17T08:46:04Z,g bisa positif thinking plis,28,negative,0.9596144556999208,g positif thinking plis
UgwiMjOPxx3WsHkn-GJ4AaABAg,@rapidocustom5021,Ga takut di ben ya sama yg suka ben 😅,3,0,2023-03-17T06:53:54Z,Ga takut di ben ya sama yg suka ben,35,positive,0.9928343296051024,ga takut ben ya yg suka ben
UgztiIgv2EqhLtUgJvx4AaABAg,@jekeitizaka4627,"Enak banget wehh dicepetin
1,25x pake headphone 🎧 !!!!",3,0,2023-03-17T06:40:20Z,"Enak banget wehh dicepetin 1,25x pake headphone !!!!",52,positive,0.9931010007858276,enak banget wehh dicepetin pake headphone
Ugya5JkRJM7FcCaqQv94AaABAg,@aldeantegarstudent784,Kan emang dari lagunya aja 17+ alias dewasa wajar sih. Tapi Keren,3,0,2023-03-17T03:53:29Z,Kan emang dari lagunya aja 17+ alias dewasa wajar sih. Tapi Keren,65,positive,0.9952623844146729,emang lagu aja alias dewasa wajar keren
UgxqT9jwV3fiBAB9PON4AaABAg,@taqqiyataqqiya902,"Njir , Marsha di gilir 😢😢",3,0,2023-03-17T03:48:31Z,"Njir , Marsha di gilir",22,neutral,0.5374444127082825,njir marsha gilir
Ugzl_Yt0HTDKZlVh2qd4AaABAg,@lailanurkhasanah9826,lluuuvvvv,3,0,2023-03-17T02:41:35Z,lluuuvvvv,9,positive,0.9191288948059082,lluuuvvvv
UgzRygrNKY8priF37Kt4AaABAg,@lalukhuznulmuntazi,mantap neh,3,0,2023-03-17T02:36:31Z,mantap neh,10,positive,0.9969537258148192,mantap neh
UgwaM3hv6E37K0li96J4AaABAg,@valentofficial5615,"Bnyk yg bilang terlalu vulgar, tp ngga ahhh masih wajar kok. Ini kerennnnnn",3,0,2023-03-17T01:22:42Z,"Bnyk yg bilang terlalu vulgar, tp ngga ahhh masih wajar kok. Ini kerennnnnn",75,positive,0.5325879454612732,bnyk yg bilang tp ngga ahhh wajar kerennnnnn
UgydoBlLy71bC2UWytB4AaABAg,@farhanfikri390,ashelina syg,3,0,2023-03-16T22:45:57Z,ashelina syg,12,negative,0.6202678680419922,ashelina syg
Ugx6m1gjJ063umf0sSZ4AaABAg,@ivantianto3665,kek mau nafsu tapi inget background,3,0,2023-03-16T18:56:19Z,kek mau nafsu tapi inget background,35,negative,0.9487486481666564,kek nafsu inget background
Ugxx2T2hbQ_taSFm8QB4AaABAg,@prameswaridwiparegita390,Kok gw takut yaa 😂😂,3,0,2023-03-16T17:01:04Z,Kok gw takut yaa,16,negative,0.996649205684662,gw takut yaa
UgzU-52398y3SQHujgR4AaABAg,@jerrysarimole2261,"Berharap ada alternate version. Konsepnya kayak SNH, tapi story line-nya kumpulan gadis vampire yg mancing cowok2 untuk datang dan dimangsa :D",3,0,2023-03-16T16:24:59Z,"Berharap ada alternate version. Konsepnya kayak SNH, tapi story line-nya kumpulan gadis vampire yg mancing cowok2 untuk datang dan dimangsa :D",142,positive,0.5971235036849976,harap alternate konsep kayak story kumpul gadis vampire yg mancing mangsa
UgxQiCMP2bc8kHRyOoh4AaABAg,@abdiputra2656,Ya ampun.....,3,0,2023-03-16T16:00:00Z,Ya ampun.....,13,negative,0.9938386082649232,ya
UgxcGQBeICiCGtrGY0Z4AaABAg,@zakihaikal940,My reaction Astagfirulah in every second wwkwk,3,0,2023-03-16T15:41:40Z,My reaction Astagfirulah in every second wwkwk,46,negative,0.9725528955459596,reaction astagfirulah every second wwkwk
UgxZL9LTnYZFP_nJfgx4AaABAg,@dlflmm,ya bolelah,3,0,2023-03-16T14:39:53Z,ya bolelah,10,negative,0.9881672263145448,ya bolelah
UgxP54art1GlDfuikDd4AaABAg,@rhizkyliamierossantda2718,Berasa bulan ramadhan banget vibesnya,3,0,2023-03-16T14:37:54Z,Berasa bulan ramadhan banget vibesnya,37,positive,0.9943610429763794,asa ramadhan banget vibesnya
Ugxv1lY6uFiutWVUfoB4AaABAg,@worldofchildren16,PERMAINAN BERBAHAYA 🔥 🔥 🔥,3,0,2023-03-16T12:54:20Z,PERMAINAN BERBAHAYA,19,negative,0.9966236352920532,main bahaya
UgwOBVCt1wrHu7OkCIJ4AaABAg,@afanD5_SecretNumber,Keren banget coyy,3,0,2023-03-16T12:46:11Z,Keren banget coyy,17,positive,0.996933102607727,keren banget coyy
UgzVXiW1c68JOQTYmTp4AaABAg,@myplaylistforya,"Bahaya bahayaa, ini gila bangett 😫😫👆
Jeketii bisa2nya lu yee",3,0,2023-03-16T12:02:38Z,"Bahaya bahayaa, ini gila bangett Jeketii bisa2nya lu yee",56,negative,0.9978031516075134,bahaya gila bangett jeketii lu yee
UgzTtmNVm7za8NItvXV4AaABAg,@rosanadewi23,Jkt❤❤❤❤❤!!!! 😭😭😭,3,0,2023-03-16T12:00:41Z,Jkt!!!!,7,neutral,0.9966087341308594,
UgwDM501jiMa_0TTsI54AaABAg,@youcstore4845,Asik juga,3,0,2023-03-16T11:29:09Z,Asik juga,9,positive,0.9972725510597228,asik
UgyZSiXzt1Aa_jfadI94AaABAg,@zahranurazizah4294,orang orang pada komen + ? indonesia udh bukan negara mayoritas muslim lagi ya?,3,0,2023-03-16T09:42:05Z,orang orang pada komen + ? indonesia udh bukan negara mayoritas muslim lagi ya?,79,negative,0.9959367513656616,orang orang komen indonesia udh negara mayoritas muslim
UgyhYMjG6f2vB4ETtiV4AaABAg,@farhanfikri390,wow 600k,3,0,2023-03-16T09:09:11Z,wow 600k,8,positive,0.8023577928543091,wow
Ugzgi9TIbfOH7QuXocx4AaABAg,@encyputri802.,"Seksi banget ya guys
Suka aq liatnya
Sehari 10kali wkkwkwwk",3,0,2023-03-16T08:30:49Z,Seksi banget ya guys Suka aq liatnya Sehari 10kali wkkwkwwk,59,positive,0.929616391658783,seksi banget ya guys suka aq liat hari wkkwkwwk
UgyEKsaokGjn4g6XbSx4AaABAg,@fahrisahputrasayangfiony,"Cobalah Kao mau komen tu di lihat dulu jangan asal komen aja kalo gax tau apa apa ya udah diam jangan komen yang enga"" .",3,0,2023-03-16T08:13:12Z,"Cobalah Kao mau komen tu di lihat dulu jangan asal komen aja kalo gax tau apa apa ya udah diam jangan komen yang enga"" .",120,negative,0.9954047203063964,coba kao komen tu lihat komen aja kalo gax tau ya udah diam komen
Ugxh4-zNCAKmql3hh014AaABAg,@dinafantika165,Keren si s3 nyaaa biar bs trandingggg mantabbbbb ✨,3,0,2023-03-16T07:00:01Z,Keren si s3 nyaaa biar bs trandingggg mantabbbbb,48,positive,0.9965831637382508,keren si nyaaa biar bs trandingggg mantabbbbb
UgxcVJ5GYRI1CEuAUYZ4AaABAg,@rizkyprayoga_,Kita telah melewati batasnya dan saling mencinta❤,3,0,2023-03-16T06:41:56Z,Kita telah melewati batasnya dan saling mencinta,48,positive,0.9078403115272522,lewat batas cinta
UgzoJWRVNtx83UCkwZZ4AaABAg,@pandorakyla-uw4su,"Bagus bangettt
 Adakah instrumental musiknya??",3,0,2023-03-16T06:10:39Z,Bagus bangettt Adakah instrumental musiknya??,45,positive,0.9956331849098206,bagus bangettt ada instrumental
UgzBDGReGqUJ2NnLOfh4AaABAg,@Peraya_Lertprasert,Road to 600 k views,3,0,2023-03-16T05:50:06Z,Road to 600 k views,19,neutral,0.9916536211967468,road k views
Ugys4TBadZDLNhPbEOR4AaABAg,@hunterinspace5462,streaming terus guys,3,0,2023-03-16T04:38:38Z,streaming terus guys,20,neutral,0.9580494165420532,streaming guys
Ugwnuci8aS7a2wBvziZ4AaABAg,@enid7226,GILAAAAA KEREN BANGET BANGSAATT 🥺🥺🔥🔥🔥🔥,3,0,2023-03-16T04:28:09Z,GILAAAAA KEREN BANGET BANGSAATT,31,positive,0.9963226318359376,gilaaaaa keren banget bangsaatt
UgyAdnLT0BxFMoD8oB14AaABAg,@kelvinuniverse3155,mantap jeketi new era... semangat terus,3,0,2023-03-16T04:18:17Z,mantap jeketi new era... semangat terus,39,positive,0.9929019808769226,mantap jeket new semangat
UgyzFy_Ws0sN45h47s54AaABAg,@ekatiara1271,KEREN BGT WOI,3,0,2023-03-16T04:16:44Z,KEREN BGT WOI,13,positive,0.9962093830108644,keren bgt woi
UgzYGFKOqKqKa5WRK2h4AaABAg,@caprianibudiaqsatasia448,Wiw keren sumpah.. lanjutkan talenta kalian.,3,0,2023-03-16T03:49:41Z,Wiw keren sumpah.. lanjutkan talenta kalian.,44,positive,0.9917978048324584,wiw keren lanjut talenta
Ugx9ZsZkz6QxuifmCSh4AaABAg,@alixenogammy7217,BAGUS BANGETTTTT 😵,3,0,2023-03-16T02:27:54Z,BAGUS BANGETTTTT,16,positive,0.9966778755187988,bagus bangettttt
UgxZAcYbhd4I295BcfV4AaABAg,@marshaoshi7310,selamat pagi ❤,3,0,2023-03-16T02:04:07Z,selamat pagi,12,neutral,0.9615905284881592,selamat pagi
UgxmzvHT1P4Gae9jkL94AaABAg,@lunomtjoa3563,yuk bisa yuk 1 jt view,3,0,2023-03-15T23:23:35Z,yuk bisa yuk 1 jt view,22,neutral,0.9819118976593018,yuk yuk jt view
UgzPlc6DK4yqlBluGRh4AaABAg,@federikowodasado8684,Ih keren masih trending #7 untuk musik. Ini cmn ber5 junior tp gege banget kerenn,3,0,2023-03-15T23:06:50Z,Ih keren masih trending #7 untuk musik. Ini cmn ber5 junior tp gege banget kerenn,81,positive,0.988903820514679,ih keren trending cmn junior tp gege banget kerenn
UgyYCNz0vRAz04pTewx4AaABAg,@hunterinspace5462,gas gas 1jt brou,3,0,2023-03-15T19:51:01Z,gas gas 1jt brou,16,neutral,0.8462687134742737,gas gas brou
UgwVg7ZdGe5Cr-TveRZ4AaABAg,@AkatsukiGreen,"Jangan lupa judul lagu ini PRIA, WANITA dan KUPU-KUPU MALAM
Benang Sari itu PRIA
Putik itu WANITA",3,0,2023-03-15T19:34:04Z,"Jangan lupa judul lagu ini PRIA, WANITA dan KUPU-KUPU MALAM Benang Sari itu PRIA Putik itu WANITA",97,neutral,0.8822328448295593,lupa judul lagu wanita malam benang sari pria putik wanita
UgzwNXcG3gRMvrMMurR4AaABAg,@gugumkenny7613,"kali ini liat jkt48 beneran keren,
Klw liat(bayangin) jd ingat tokoh sailor moon/cleopatra lg Menari.",3,0,2023-03-15T19:36:53Z,"kali ini liat jkt48 beneran keren, Klw liat(bayangin) jd ingat tokoh sailor moon/cleopatra lg Menari.",101,neutral,0.5762119293212891,kali liat jkt48 beneran klw jd tokoh sailor lg
UgwS6BoeHiVbNYhpEyp4AaABAg,@kuyxbiii,"wah konsep agak berbeda ya dari biasanya, mantap jkt48👍👍👍",3,0,2023-03-15T19:27:44Z,"wah konsep agak berbeda ya dari biasanya, mantap jkt48",54,positive,0.9940598011016846,konsep beda ya mantap jkt48
UgxTnjUFRl_YbN-fQ4J4AaABAg,@jeromenicolas9653,Siscaaaa 😭😭😭,3,0,2023-03-15T19:00:56Z,Siscaaaa,8,positive,0.965285062789917,siscaaaa
Ugzc4l2EbkggOcQxfZR4AaABAg,@katahati4127,2hari dan uda tranding # jkt48 gila konsepx,3,0,2023-03-15T16:49:19Z,2hari dan uda tranding # jkt48 gila konsepx,43,neutral,0.4657503366470337,uda tranding jkt48 gila konsepx
Ugx4M4C6dmwyAkeDx394AaABAg,@miminofficial30524,ini video simple sih tapi berkarakter musiknya mendukung suasana,3,0,2023-03-15T16:38:55Z,ini video simple sih tapi berkarakter musiknya mendukung suasana,64,positive,0.9913934469223022,video simple sih karakter musik dukung suasana
Ugz87IvPMaVXxqDMMc54AaABAg,@abicakraprawira2413,Huru hara sii 😅,3,0,2023-03-15T16:27:45Z,Huru hara sii,13,negative,0.9957024455070496,huru hara sii
UgxKVVMya6_G8-QmsNF4AaABAg,@yourfuture1538,"Sebagai sesama otaku akut, saya fans berat marsha",3,0,2023-03-15T16:15:29Z,"Sebagai sesama otaku akut, saya fans berat marsha",49,positive,0.9024909138679504,otaku fans berat marsha
UgzkdV9o4jOmY3ks2Z54AaABAg,@jankerzone,Spesial marhaban ya balapan,3,0,2023-03-15T16:10:37Z,Spesial marhaban ya balapan,27,positive,0.922251522541046,spesial marhaban ya balap
UgyRck9_QzVph7X0Fvd4AaABAg,@indriputri1963,gokil 🎉,3,0,2023-03-15T16:08:20Z,gokil,5,positive,0.9965227842330932,gokil
UgyiqV_8bS39TMxixdh4AaABAg,@amirhamzah4538,gakuat,3,0,2023-03-15T16:06:13Z,gakuat,6,negative,0.9934887886047364,gakuat
Ugz-hwzZroCDK9Ad2eV4AaABAg,@rafiaryanugraha2398,"Konsep timur tengah jadi mirip sama di cabang China yg bikin license sendiri macam SNH,BEJ,GNZ",3,0,2023-03-15T15:41:59Z,"Konsep timur tengah jadi mirip sama di cabang China yg bikin license sendiri macam SNH,BEJ,GNZ",94,positive,0.9191235303878784,konsep timur cabang china yg bikin license
UgzOc1mgifzCYKg5d9p4AaABAg,@YokattaBA,"mantap... kupu-kupu malam, benang sari, putik, dan madu nya gua 😁
.
.
.
.
.
..
.
.
.
.
.
.
btw... gua ijin off ya 😅",3,0,2023-03-20T17:13:17Z,"mantap... kupu-kupu malam, benang sari, putik, dan madu nya gua . . . . . .. . . . . . . btw... gua ijin off ya",111,positive,0.8592351675033569,benang madu nya gua gua ijin ya
Ugw6F3NqCiQzB1lex7V4AaABAg,@マノバンリサ,"Jangan lupa nonton behind the scene ya guys, di channel JKT48 TV 🙌",3,0,2023-03-15T15:19:37Z,"Jangan lupa nonton behind the scene ya guys, di channel JKT48 TV",64,neutral,0.9621504545211792,lupa nonton behind scene ya channel jkt48 tv
Ugxjg-VkPqheJ5xq_Kt4AaABAg,@star-lord8312,"Tahun ini penghabisan gen 3 kyknya, tggl tunggu umumin satu2",3,0,2023-03-15T14:43:22Z,"Tahun ini penghabisan gen 3 kyknya, tggl tunggu umumin satu2",60,neutral,0.7274199724197388,habis gen tggl tunggu umumin
Ugy4xKOgbaLXoSK0xHF4AaABAg,@rakhadiva1127,mantap,3,0,2023-03-15T14:40:35Z,mantap,6,positive,0.997199773788452,mantap
UgwHrQdMfCfxHU-6kjB4AaABAg,@frscngll,"Di tiktok : 🗿🥲😱
Di youtube: 😀😆",3,0,2023-03-15T14:40:32Z,Di tiktok : Di youtube:,23,neutral,0.9723246097564696,tiktok
UgzfbFvMkUInDknu-S14AaABAg,@DimanNurjaman,"udah rasa MV sih ini , kerennn",3,0,2023-03-15T14:32:00Z,"udah rasa MV sih ini , kerennn",30,positive,0.9953977465629578,udah mv sih kerennn
UgzVVOdTH6cMaXFOfbx4AaABAg,@luckygirl2674,Ekspektasiku kedepannya 📈,3,0,2023-03-15T13:33:30Z,Ekspektasiku kedepannya,23,positive,0.9462206959724426,ekspektasiku depan
UgyH7hX8ZOBM30OIRu14AaABAg,@sudirman7934,Kece konsepnya,3,0,2023-03-15T13:12:50Z,Kece konsepnya,14,positive,0.9971885085105896,kece konsep
Ugz4SDJ3xe_K9pQlAFx4AaABAg,@dirgantarafajar3363,Kereenn bgtt video music nya,3,0,2023-03-15T13:12:27Z,Kereenn bgtt video music nya,28,positive,0.9905988574028016,kereenn bgtt video music nya
UgxIUwUViLhPn93jLoh4AaABAg,@haw__,Keren banget,3,0,2023-03-15T13:07:13Z,Keren banget,12,positive,0.997103750705719,keren banget
UgyC6J0JiDz7Cd94HFt4AaABAg,@reagenrevindoofficial9887,keren keren 😭😭😭😭,3,0,2023-03-15T13:00:58Z,keren keren,11,positive,0.9968549013137816,keren keren
UgyULj9i-KU_bfc_BLp4AaABAg,@lndsw94,Bang ekaa liat baangggg,3,0,2023-03-15T12:38:58Z,Bang ekaa liat baangggg,23,positive,0.6513496041297913,bang ekaa liat baangggg
UgxwINGVNbw6wxUU8ht4AaABAg,@4goodpeople315,Sabi kali 1minggu tembus 1juta viewer,3,0,2023-03-15T12:33:52Z,Sabi kali 1minggu tembus 1juta viewer,37,neutral,0.9706826210021972,sabi kali tembus viewer
UgyZO0KtvlVrEOJHZcd4AaABAg,@jeje8182,Bisa yok stream sampe 1M,3,0,2023-03-15T12:28:55Z,Bisa yok stream sampe 1M,24,neutral,0.9951985478401184,yok stream sampe
Ugz6PFxZJHY9Z0H1s0V4AaABAg,@Blacklistboo,"Yuk bisa 5k lagi, sblum jam 8 😬",3,0,2023-03-15T12:24:51Z,"Yuk bisa 5k lagi, sblum jam 8",29,neutral,0.9965498447418212,yuk sblum jam
UgwjF4T3LHCaPgKuqBh4AaABAg,@delonixregia9210,Kepada viewers tangannya mohon dijaga jangan aneh-aneh,3,0,2023-03-15T12:24:44Z,Kepada viewers tangannya mohon dijaga jangan aneh-aneh,54,negative,0.9653541445732116,viewers tangan mohon jaga
UgwYJtBPFWKh42dInQB4AaABAg,@daffin8137,Yuri : mode,3,0,2023-03-15T12:16:12Z,Yuri : mode,11,neutral,0.975411057472229,yuri mode
Ugz3bMPlbx3UCa6aG7R4AaABAg,@arrr3750,Subscribe nmbhhh,3,0,2023-03-15T12:16:06Z,Subscribe nmbhhh,16,neutral,0.7419452667236328,subscribe nmbhhh
Ugyd_xq4y2DBmRJ-IJN4AaABAg,@mutermuter483,"Setelah sekian Lama
    Bisa juga trending",3,0,2023-03-15T12:12:25Z,Setelah sekian Lama Bisa juga trending,38,neutral,0.9105368256568908,sekian trending
UgzT33OM4CqqBlHB4ZF4AaABAg,@boyaries3297,Tren musiknya naik lagi.,3,0,2023-03-15T12:02:11Z,Tren musiknya naik lagi.,24,positive,0.556063711643219,tren musik
UgzkGGQ9AXQsiHWcf-94AaABAg,@byke_2,Kerennnnn,3,0,2023-03-15T11:51:12Z,Kerennnnn,9,positive,0.9969542026519777,kerennnnn
UgxI4ULjkw3XqmeJCg94AaABAg,@sarahadd9589,"GILA, KEREN BANGET",3,0,2023-03-15T11:49:36Z,"GILA, KEREN BANGET",18,positive,0.9970595240592957,keren banget
UgxgjotXV0HEa47TgXp4AaABAg,@hyakkimaru4346,Waw Arab araban,3,0,2023-03-15T11:31:01Z,Waw Arab araban,15,positive,0.5026561617851257,waw arab arab
UgzlSHzQT5ZAjfdW3ud4AaABAg,@kuroice2451,FREYA KAMU TERLALU GANAS,3,0,2023-03-15T11:22:25Z,FREYA KAMU TERLALU GANAS,24,negative,0.9974851608276368,freya ganas
Ugw1NVQ0shA1v88W9WZ4AaABAg,@fauzirahman6615,Fans jkt48 dari generasi 1 hadir 😁,3,0,2023-03-15T11:20:42Z,Fans jkt48 dari generasi 1 hadir,32,neutral,0.9936688542366028,fans jkt48 generasi hadir
UgxapLXf082iTwLVF1F4AaABAg,@nurfaizabdulghani7994,Beuhh,3,0,2023-03-15T10:25:11Z,Beuhh,5,positive,0.7484369277954102,beuhh
UgxzMZHAzSJbg_80nkR4AaABAg,@abicakraprawira7513,Meresahkan MVPnya wkwk,3,0,2023-03-15T10:11:24Z,Meresahkan MVPnya wkwk,22,neutral,0.6694214344024658,resah mvpnya wkwk
Ugzt8cajxXIklaiyT8N4AaABAg,@sihabmuhamad3971,ashel juaranya,3,0,2023-03-15T09:44:38Z,ashel juaranya,14,positive,0.9911278486251832,ashel juara
Ugw7vEZULQPDGh-u3nd4AaABAg,@milatania1751,Coba itu member2 dulu.. Hmmm,3,0,2023-03-15T09:15:05Z,Coba itu member2 dulu.. Hmmm,28,neutral,0.6327078938484192,coba hmmm
UgyArX9nCifHEsDf9EF4AaABAg,@Adrian-sd2wt,lagu ramadhan best,3,0,2023-03-15T09:14:09Z,lagu ramadhan best,18,positive,0.9908885955810548,lagu ramadhan best
UgzVrtVN6Wskz0reRjJ4AaABAg,@IdupAKB48MampusJKT48,"JOT, di gorontalo ada piso loh buat baco EntE.",3,0,2023-03-15T08:35:19Z,"JOT, di gorontalo ada piso loh buat baco EntE.",46,negative,0.987160325050354,gorontalo piso loh baco
Ugx_rJXZDoktm64x-vZ4AaABAg,@aderickycn5925,Menyegarkan mantep jiwa👍😁,3,0,2023-03-15T08:30:52Z,Menyegarkan mantep jiwa,23,positive,0.996222734451294,segar mantep jiwa
Ugwtdby9DIF-2Ri_AW94AaABAg,@GNa-wx9vj,"Ngeriii 😁 nice girls keluar dari zona nyaman, semoga makin banyak org yg open minded 👍",3,0,2023-03-15T08:25:52Z,"Ngeriii nice girls keluar dari zona nyaman, semoga makin banyak org yg open minded",82,positive,0.7915728092193604,ngeriii nice girls zona moga org yg open minded
UgxCLBOarEfmVfbHqEV4AaABAg,@unknown00240,wwuuooohhh mantab👍,3,0,2023-03-15T07:43:39Z,wwuuooohhh mantab,17,positive,0.9967308044433594,wwuuooohhh mantab
Ugx3JENWMgrJDXvOJDd4AaABAg,@murniparapat6213,Trendingnya turun gaes... Ayo naik lagi,3,0,2023-03-15T07:18:40Z,Trendingnya turun gaes... Ayo naik lagi,39,neutral,0.4678006172180176,trendingnya turun ayo
UgwbSkxzi52STfQBIkx4AaABAg,@khalilghaffar1997,"Ini lagu buat jawaban dari ""jkt kapan trending 1""",3,0,2023-03-15T07:09:58Z,"Ini lagu buat jawaban dari ""jkt kapan trending 1""",49,neutral,0.8459612727165222,lagu trending
Ugw1rO-u6itFxZM9OhB4AaABAg,@sitynurlatifah9896,Trending yuhuuu mantap.. gass terus guys,3,0,2023-03-15T07:07:09Z,Trending yuhuuu mantap.. gass terus guys,40,positive,0.9721335172653198,trending yuhuuu gass guys
UgxKCBHs7xb6whnFuIV4AaABAg,@syaakeereljabalee5133,"next bikin pv pake lagu ""pada malam yang berbadai"" yaa JOT yaaa",3,0,2023-03-15T07:03:56Z,"next bikin pv pake lagu ""pada malam yang berbadai"" yaa JOT yaaa",63,positive,0.6856017708778381,next bikin pv pake lagu malam yaa jot yaaa
Ugz-vAjjlI3S4g7LplR4AaABAg,@lindafitriya2887,Ngeriiii woyyy,3,0,2023-03-15T06:39:23Z,Ngeriiii woyyy,14,negative,0.9957072734832764,ngeriiii woyyy
Ugxvco_qSo1UgQBC3YJ4AaABAg,@lelelemifasolasido5631,"Serem banget masuk trending 6, tapi emang nagih bener konsepnya",3,0,2023-03-15T06:36:01Z,"Serem banget masuk trending 6, tapi emang nagih bener konsepnya",63,positive,0.9568163752555848,rem banget masuk trending emang nagih bener konsep
UgzayTWpb_CNEruSysl4AaABAg,@malikabdulharis6097,kok turun sih view nya ? nge freeze ?,3,0,2023-03-15T06:34:44Z,kok turun sih view nya ? nge freeze ?,37,negative,0.9960572719573976,turun sih view nya nge freeze
UgwHmHw_zx4xHMXUEqt4AaABAg,@yogschannel5134,"Bagus bgt, selalu bagus kalau lagu ini dibikin versi apapun",3,0,2023-03-15T06:29:57Z,"Bagus bgt, selalu bagus kalau lagu ini dibikin versi apapun",59,positive,0.995654821395874,bagus bagus lagu bikin versi apa
